Date,Workout Name,Exercise Name,Set Order,lb,Reps,mi,Seconds
2017-10-12 19:06:21,"Evening Workout","Bench Press",1,105.0,10,0.0,0
2017-10-12 19:06:21,"Evening Workout","Bench Press",2,105.0,10,0.0,0
2017-10-12 19:06:21,"Evening Workout","Bench Press",3,105.0,10,0.0,0
2017-10-12 19:06:21,"Evening Workout","Bench Press",4,105.0,10,0.0,0
2017-10-12 19:06:21,"Evening Workout","Bench Press",5,105.0,10,0.0,0
2017-10-13 15:13:04,"Afternoon Workout","Squat",1,145.0,5,0.0,0
2017-10-13 15:13:04,"Afternoon Workout","Squat",2,170.0,5,0.0,0
2017-10-13 15:13:04,"Afternoon Workout","Squat",3,190.0,5,0.0,0
2017-10-13 15:13:04,"Afternoon Workout","Deadlift",1,160.0,10,0.0,0
2017-10-13 15:13:04,"Afternoon Workout","Deadlift",2,160.0,10,0.0,0
2017-10-13 15:13:04,"Afternoon Workout","Deadlift",3,160.0,10,0.0,0
2017-10-13 15:13:04,"Afternoon Workout","Deadlift",4,160.0,10,0.0,0
2017-10-13 15:13:04,"Afternoon Workout","Deadlift",5,160.0,10,0.0,0
2017-10-16 12:30:55,"Midday Workout","Military Press",1,90.0,3,0.0,0
2017-10-16 12:30:55,"Midday Workout","Military Press",2,105.0,3,0.0,0
2017-10-16 12:30:55,"Midday Workout","Military Press",3,115.0,4,0.0,0
2017-10-16 12:30:55,"Midday Workout","Bench Press",1,115.0,10,0.0,0
2017-10-16 12:30:55,"Midday Workout","Bench Press",2,115.0,10,0.0,0
2017-10-16 12:30:55,"Midday Workout","Bench Press",3,115.0,10,0.0,0
2017-10-16 12:30:55,"Midday Workout","Bench Press",4,115.0,10,0.0,0
2017-10-16 12:30:55,"Midday Workout","Bench Press",5,115.0,10,0.0,0
2017-10-16 12:30:55,"Midday Workout","Military Press",1,90.0,3,0.0,0
2017-10-16 12:30:55,"Midday Workout","Military Press",2,105.0,3,0.0,0
2017-10-16 12:30:55,"Midday Workout","Military Press",3,115.0,4,0.0,0
2017-10-16 12:30:55,"Midday Workout","Bench Press",1,115.0,10,0.0,0
2017-10-16 12:30:55,"Midday Workout","Bench Press",2,115.0,10,0.0,0
2017-10-16 12:30:55,"Midday Workout","Bench Press",3,115.0,10,0.0,0
2017-10-16 12:30:55,"Midday Workout","Bench Press",4,115.0,10,0.0,0
2017-10-16 12:30:55,"Midday Workout","Bench Press",5,115.0,10,0.0,0
2017-10-17 15:16:54,"Afternoon Workout","Deadlift",1,220.0,3,0.0,0
2017-10-17 15:16:54,"Afternoon Workout","Deadlift",2,250.0,3,0.0,0
2017-10-17 15:16:54,"Afternoon Workout","Deadlift",3,285.0,3,0.0,0
2017-10-17 15:16:54,"Afternoon Workout","Squat",1,115.0,10,0.0,0
2017-10-17 15:16:54,"Afternoon Workout","Squat",2,115.0,10,0.0,0
2017-10-17 15:16:54,"Afternoon Workout","Squat",3,115.0,10,0.0,0
2017-10-17 15:16:54,"Afternoon Workout","Squat",4,115.0,10,0.0,0
2017-10-17 15:16:54,"Afternoon Workout","Squat",5,115.0,10,0.0,0
2017-10-19 13:41:56,"Midday Workout","Bench Press",1,145.0,3,0.0,0
2017-10-19 13:41:56,"Midday Workout","Bench Press",2,165.0,3,0.0,0
2017-10-19 13:41:56,"Midday Workout","Bench Press",3,185.0,4,0.0,0
2017-10-19 13:41:56,"Midday Workout","Military Press",1,65.0,10,0.0,0
2017-10-19 13:41:56,"Midday Workout","Military Press",2,65.0,10,0.0,0
2017-10-19 13:41:56,"Midday Workout","Military Press",3,65.0,10,0.0,0
2017-10-19 13:41:56,"Midday Workout","Military Press",4,65.0,10,0.0,0
2017-10-19 13:41:56,"Midday Workout","Military Press",5,65.0,10,0.0,0
2017-10-19 13:41:56,"Midday Workout","Bench Press",1,145.0,3,0.0,0
2017-10-19 13:41:56,"Midday Workout","Bench Press",2,165.0,3,0.0,0
2017-10-19 13:41:56,"Midday Workout","Bench Press",3,185.0,4,0.0,0
2017-10-19 13:41:56,"Midday Workout","Military Press",1,65.0,10,0.0,0
2017-10-19 13:41:56,"Midday Workout","Military Press",2,65.0,10,0.0,0
2017-10-19 13:41:56,"Midday Workout","Military Press",3,65.0,10,0.0,0
2017-10-19 13:41:56,"Midday Workout","Military Press",4,65.0,10,0.0,0
2017-10-19 13:41:56,"Midday Workout","Military Press",5,65.0,10,0.0,0
2017-10-20 14:30:22,"Afternoon Workout","Squat",1,160.0,3,0.0,0
2017-10-20 14:30:22,"Afternoon Workout","Squat",2,180.0,3,0.0,0
2017-10-20 14:30:22,"Afternoon Workout","Squat",3,205.0,3,0.0,0
2017-10-20 14:30:22,"Afternoon Workout","Deadlift",1,160.0,10,0.0,0
2017-10-20 14:30:22,"Afternoon Workout","Deadlift",2,160.0,10,0.0,0
2017-10-20 14:30:22,"Afternoon Workout","Deadlift",3,160.0,10,0.0,0
2017-10-20 14:30:22,"Afternoon Workout","Deadlift",4,160.0,10,0.0,0
2017-10-20 14:30:22,"Afternoon Workout","Deadlift",5,160.0,10,0.0,0
2017-10-23 11:52:33,"Morning Workout","Bench Press",1,155.0,5,0.0,0
2017-10-23 11:52:33,"Morning Workout","Bench Press",2,175.0,3,0.0,0
2017-10-23 11:52:33,"Morning Workout","Bench Press",3,185.0,3,0.0,0
2017-10-23 11:52:33,"Morning Workout","Bench Press",4,195.0,3,0.0,0
2017-10-23 11:52:33,"Morning Workout","Military Press",1,65.0,10,0.0,0
2017-10-23 11:52:33,"Morning Workout","Military Press",2,65.0,10,0.0,0
2017-10-23 11:52:33,"Morning Workout","Military Press",3,65.0,10,0.0,0
2017-10-23 11:52:33,"Morning Workout","Military Press",4,65.0,10,0.0,0
2017-10-23 11:52:33,"Morning Workout","Military Press",5,85.0,10,0.0,0
2017-10-24 12:36:03,"Midday Workout","Deadlift",1,235.0,5,0.0,0
2017-10-24 12:36:03,"Midday Workout","Deadlift",2,270.0,3,0.0,0
2017-10-24 12:36:03,"Midday Workout","Deadlift",3,300.0,2,0.0,0
2017-10-24 12:36:03,"Midday Workout","Squat",1,115.0,10,0.0,0
2017-10-24 12:36:03,"Midday Workout","Squat",2,115.0,10,0.0,0
2017-10-24 12:36:03,"Midday Workout","Squat",3,115.0,10,0.0,0
2017-10-24 12:36:03,"Midday Workout","Squat",4,115.0,10,0.0,0
2017-10-24 12:36:03,"Midday Workout","Squat",5,115.0,10,0.0,0
2017-10-26 11:58:38,"Morning Workout","Military Press",1,95.0,5,0.0,0
2017-10-26 11:58:38,"Morning Workout","Military Press",2,110.0,3,0.0,0
2017-10-26 11:58:38,"Morning Workout","Military Press",3,120.0,3,0.0,0
2017-10-26 11:58:38,"Morning Workout","Bench Press",1,115.0,10,0.0,0
2017-10-26 11:58:38,"Morning Workout","Bench Press",2,115.0,10,0.0,0
2017-10-26 11:58:38,"Morning Workout","Bench Press",3,115.0,10,0.0,0
2017-10-26 11:58:38,"Morning Workout","Bench Press",4,115.0,10,0.0,0
2017-10-26 11:58:38,"Morning Workout","Bench Press",5,115.0,10,0.0,0
2017-10-27 12:10:58,"Midday Workout","Squat",1,175.0,5,0.0,0
2017-10-27 12:10:58,"Midday Workout","Squat",2,190.0,3,0.0,0
2017-10-27 12:10:58,"Midday Workout","Squat",3,215.0,5,0.0,0
2017-10-27 12:10:58,"Midday Workout","Squat",4,225.0,3,0.0,0
2017-10-27 12:10:58,"Midday Workout","Squat",5,235.0,2,0.0,0
2017-10-27 12:10:58,"Midday Workout","Squat",6,240.0,1,0.0,0
2017-10-27 12:10:58,"Midday Workout","Deadlift",1,165.0,10,0.0,0
2017-10-27 12:10:58,"Midday Workout","Deadlift",2,165.0,10,0.0,0
2017-10-27 12:10:58,"Midday Workout","Deadlift",3,165.0,10,0.0,0
2017-10-27 12:10:58,"Midday Workout","Deadlift",4,165.0,10,0.0,0
2017-10-27 12:10:58,"Midday Workout","Deadlift",5,165.0,10,0.0,0
2017-11-04 23:43:54,"Evening Workout","Deadlift",1,225.0,5,0.0,0
2017-11-04 23:43:54,"Evening Workout","Deadlift",2,245.0,5,0.0,0
2017-11-04 23:43:54,"Evening Workout","Deadlift",3,275.0,10,0.0,0
2017-11-04 23:43:54,"Evening Workout","Squat",1,135.0,10,0.0,0
2017-11-06 11:40:16,"Evening Workout","Military Press",1,95.0,3,0.0,0
2017-11-06 11:40:16,"Evening Workout","Military Press",2,105.0,3,0.0,0
2017-11-06 11:40:16,"Evening Workout","Military Press",3,115.0,6,0.0,0
2017-11-06 11:40:16,"Evening Workout","Military Press",4,125.0,2,0.0,0
2017-11-06 11:40:16,"Evening Workout","Military Press",5,135.0,1,0.0,0
2017-11-06 11:40:16,"Evening Workout","Military Press",6,105.0,3,0.0,0
2017-11-06 11:40:16,"Evening Workout","Military Press",7,100.0,3,0.0,0
2017-11-06 11:40:16,"Evening Workout","Military Press",8,95.0,3,0.0,0
2017-11-06 11:40:16,"Evening Workout","Military Press",9,90.0,3,0.0,0
2017-11-06 11:40:16,"Evening Workout","Bench Press",1,125.0,10,0.0,0
2017-11-06 11:40:16,"Evening Workout","Bench Press",2,125.0,10,0.0,0
2017-11-06 11:40:16,"Evening Workout","Bench Press",3,125.0,10,0.0,0
2017-11-06 11:40:16,"Evening Workout","Bench Press",4,125.0,10,0.0,0
2017-11-06 11:40:16,"Evening Workout","Bench Press",5,125.0,10,0.0,0
2017-11-07 12:51:08,"Midday Workout","Squat",1,165.0,3,0.0,0
2017-11-07 12:51:08,"Midday Workout","Squat",2,185.0,3,0.0,0
2017-11-07 12:51:08,"Midday Workout","Squat",3,210.0,6,0.0,0
2017-11-07 12:51:08,"Midday Workout","Deadlift",1,195.0,10,0.0,0
2017-11-07 12:51:08,"Midday Workout","Deadlift",2,195.0,10,0.0,0
2017-11-07 12:51:08,"Midday Workout","Deadlift",3,195.0,10,0.0,0
2017-11-07 12:51:08,"Midday Workout","Deadlift",4,195.0,10,0.0,0
2017-11-07 12:51:08,"Midday Workout","Deadlift",5,195.0,10,0.0,0
2017-11-09 13:43:12,"Midday Workout","Bench Press",1,155.0,3,0.0,0
2017-11-09 13:43:12,"Midday Workout","Bench Press",2,175.0,3,0.0,0
2017-11-09 13:43:12,"Midday Workout","Bench Press",3,190.0,5,0.0,0
2017-11-09 13:43:12,"Midday Workout","Military Press",1,85.0,10,0.0,0
2017-11-09 13:43:12,"Midday Workout","Military Press",2,85.0,10,0.0,0
2017-11-09 13:43:12,"Midday Workout","Military Press",3,85.0,10,0.0,0
2017-11-09 13:43:12,"Midday Workout","Military Press",4,85.0,10,0.0,0
2017-11-09 13:43:12,"Midday Workout","Military Press",5,85.0,9,0.0,0
2017-11-10 13:25:16,"Midday Workout","Deadlift",1,225.0,3,0.0,0
2017-11-10 13:25:16,"Midday Workout","Deadlift",2,265.0,3,0.0,0
2017-11-10 13:25:16,"Midday Workout","Deadlift",3,295.0,5,0.0,0
2017-11-10 13:25:16,"Midday Workout","Deadlift",4,315.0,2,0.0,0
2017-11-10 13:25:16,"Midday Workout","Deadlift",5,335.0,1,0.0,0
2017-11-10 13:25:16,"Midday Workout","Squat",1,140.0,10,0.0,0
2017-11-10 13:25:16,"Midday Workout","Squat",2,140.0,10,0.0,0
2017-11-10 13:25:16,"Midday Workout","Squat",3,140.0,10,0.0,0
2017-11-10 13:25:16,"Midday Workout","Squat",4,140.0,10,0.0,0
2017-11-10 13:25:16,"Midday Workout","Squat",5,140.0,10,0.0,0
2017-11-13 12:31:48,"Midday Workout","Bench Press",1,160.0,5,0.0,0
2017-11-13 12:31:48,"Midday Workout","Bench Press",2,180.0,3,0.0,0
2017-11-13 12:31:48,"Midday Workout","Bench Press",3,200.0,3,0.0,0
2017-11-13 12:31:48,"Midday Workout","Bench Press",4,160.0,5,0.0,0
2017-11-13 12:31:48,"Midday Workout","Bench Press",5,160.0,5,0.0,0
2017-11-13 12:31:48,"Midday Workout","Bench Press",6,160.0,5,0.0,0
2017-11-13 12:31:48,"Midday Workout","Bench Press",7,160.0,5,0.0,0
2017-11-13 12:31:48,"Midday Workout","Bench Press",8,160.0,5,0.0,0
2017-11-13 12:31:48,"Midday Workout","Military Press",1,80.0,10,0.0,0
2017-11-13 12:31:48,"Midday Workout","Military Press",2,80.0,8,0.0,0
2017-11-13 12:31:48,"Midday Workout","Military Press",3,80.0,6,0.0,0
2017-11-14 12:26:28,"Midday Workout","Squat",1,175.0,5,0.0,0
2017-11-14 12:26:28,"Midday Workout","Squat",2,200.0,3,0.0,0
2017-11-14 12:26:28,"Midday Workout","Squat",3,220.0,4,0.0,0
2017-11-14 12:26:28,"Midday Workout","Squat",4,175.0,5,0.0,0
2017-11-14 12:26:28,"Midday Workout","Deadlift",1,195.0,10,0.0,0
2017-11-14 12:26:28,"Midday Workout","Deadlift",2,195.0,10,0.0,0
2017-11-14 12:26:28,"Midday Workout","Deadlift",3,195.0,10,0.0,0
2017-11-14 12:26:28,"Midday Workout","Deadlift",4,195.0,10,0.0,0
2017-11-14 12:26:28,"Midday Workout","Deadlift",5,195.0,10,0.0,0
2017-11-16 13:11:21,"Midday Workout","Military Press",1,100.0,5,0.0,0
2017-11-16 13:11:21,"Midday Workout","Military Press",2,110.0,3,0.0,0
2017-11-16 13:11:21,"Midday Workout","Military Press",3,125.0,4,0.0,0
2017-11-16 13:11:21,"Midday Workout","Military Press",4,100.0,5,0.0,0
2017-11-16 13:11:21,"Midday Workout","Military Press",5,100.0,5,0.0,0
2017-11-16 13:11:21,"Midday Workout","Bench Press",1,125.0,10,0.0,0
2017-11-16 13:11:21,"Midday Workout","Bench Press",2,125.0,10,0.0,0
2017-11-16 13:11:21,"Midday Workout","Bench Press",3,125.0,10,0.0,0
2017-11-16 13:11:21,"Midday Workout","Bench Press",4,125.0,10,0.0,0
2017-11-16 13:11:21,"Midday Workout","Bench Press",5,125.0,10,0.0,0
